Bank 19: [np.float32(-0.003400121), 0.1259765625, -0.130859375, -0.10693359375, -0.0267333984375, -0.005950927734375, 0.0654296875, 0.05615234375, -0.1533203125, 0.017578125, 0.11083984375, -0.040771484375, 0.162109375, -0.09423828125, 0.0458984375, 0.033447265625, 0.10986328125, -0.1669921875, 0.138671875, 0.0927734375, -0.0849609375, -0.1455078125, -0.087890625, -0.08251953125, -0.080078125, -0.00665283203125, -0.0400390625, -0.09521484375, -0.0849609375, 0.11376953125, 0.1435546875, -0.072265625]
Bank 20: [np.float32(0.0046513136), -0.1591796875, -0.05126953125, 0.103515625, 0.02587890625, 0.0849609375, -0.11376953125, -0.1201171875, 0.095703125, -0.0869140625, -0.1201171875, 0.00567626953125, -0.1494140625, 0.13671875, 0.09716796875, 0.17578125, -0.1435546875, -0.1572265625, 0.0810546875, -0.046142578125, -0.15234375, -0.061279296875, 0.1640625, -0.0029754638671875, -0.1005859375, -0.08837890625, -0.1533203125, 0.09228515625, -0.0595703125, 0.10595703125, -0.173828125, 0.11865234375]
Bank 21: [np.float32(0.004975844), -0.11181640625, -0.1552734375, 0.0634765625, 0.0380859375, 0.15625, -0.13671875, 0.064453125, 0.14453125, -0.126953125, -0.00244140625, -0.134765625, -0.111328125, 0.10302734375, 0.0252685546875, 0.1533203125, -0.021728515625, -0.11669921875, 0.1064453125, 0.0634765625, -0.1396484375, -0.015380859375, 0.08740234375, 0.07275390625, -0.08740234375, 0.0205078125, -0.142578125, 0.1484375, 0.138671875, 0.166015625, -0.068359375, -0.11865234375]
Bank 22: [np.float32(-0.0010720706), 0.10693359375, 0.1279296875, -0.169921875, -0.018310546875, 0.00469970703125, -0.06591796875, 0.158203125, 0.060302734375, -0.03662109375, 0.169921875, 0.078125, -0.035888671875, -0.1650390625, 0.115234375, -0.09912109375, -0.1650390625, 0.1376953125, 0.162109375, 0.0281982421875, 0.07177734375, -0.10302734375, 0.005950927734375, -0.023681640625, 0.1357421875, -0.08642578125, 0.031982421875, -0.0556640625, -0.07861328125, -0.0015411376953125, -0.07275390625, 0.1181640625]
Bank 23: [np.float32(0.008724609), 0.10302734375, 0.00799560546875, 0.12109375, 0.1591796875, -0.036376953125, 0.1220703125, -0.1103515625, 0.0849609375, -0.1669921875, -0.0986328125, -0.1435546875, 0.041748046875, 0.1552734375, -0.13671875, 0.1376953125, -0.049560546875, 0.0791015625, -0.038818359375, 0.1689453125, 0.1435546875, -0.04345703125, -0.06689453125, 0.013916015625, -0.0291748046875, 0.0927734375, -0.08984375, 0.049072265625, 0.07080078125, -0.10693359375, 0.0001983642578125, 0.1689453125]
Bank 24: [np.float32(-0.003226677), -0.008544921875, -0.0264892578125, 0.115234375, -0.049072265625, -0.02783203125, 0.142578125, -0.09765625, -0.1357421875, 0.030029296875, 0.054443359375, -0.064453125, -0.045166015625, -0.06884765625, -0.07470703125, -0.055908203125, -0.06982421875, 0.06298828125, -0.05615234375, -0.1298828125, 0.169921875, -0.068359375, 0.09130859375, -0.126953125, -0.1064453125, 0.10205078125, -0.053466796875, 0.0927734375, 0.1103515625, 0.1015625, 0.162109375, 0.169921875]
Bank 25: [np.float32(0.0042574443), -0.14453125, -0.01055908203125, 0.044677734375, 0.0546875, 0.08056640625, -0.048095703125, -0.0654296875, -0.1513671875, 0.0693359375, 0.1484375, -0.010009765625, -0.1064453125, -0.11083984375, 0.150390625, -0.05126953125, 0.06640625, 0.059814453125, 0.05810546875, 0.14453125, 0.1396484375, 0.1708984375, -0.1064453125, 0.048095703125, 0.08984375, -0.1474609375, 0.1337890625, -0.0458984375, -0.006439208984375, -0.12060546875, -0.166015625, -0.091796875]
Bank 26: [np.float32(0.0056959707), -0.10400390625, -0.1748046875, -0.0169677734375, -0.0106201171875, 0.16796875, 0.1611328125, 0.1484375, 0.11376953125, -0.091796875, -0.12109375, 0.040771484375, -0.134765625, 0.146484375, -0.0595703125, 0.05712890625, 0.06591796875, -0.0869140625, 0.1416015625, 0.0458984375, -0.10595703125, -0.042724609375, -0.12451171875, -0.173828125, 0.0245361328125, 0.171875, 0.138671875, 0.109375, 0.0615234375, 0.1005859375, -0.115234375, -0.038818359375]
Bank 27: [np.float32(-0.0033248132), 0.154296875, -0.1357421875, 0.119140625, 0.08837890625, -0.0322265625, -0.0205078125, 0.166015625, 0.07177734375, 0.000583648681640625, -0.0223388671875, 0.1279296875, -0.1474609375, -0.057861328125, 0.00238037109375, 0.06689453125, 0.0380859375, 0.1318359375, -0.1416015625, 0.0028533935546875, 0.042236328125, -0.0225830078125, 0.039794921875, 0.0194091796875, 0.0291748046875, 0.11962890625, -0.166015625, -0.10595703125, 0.099609375, 0.171875, -0.162109375, -0.107421875]
Bank 28: [np.float32(-0.0011695833), 0.142578125, -0.171875, 0.0120849609375, 0.1513671875, 0.08544921875, -0.04833984375, -0.0137939453125, 0.0181884765625, -0.109375, 0.033935546875, 0.07177734375, -0.03759765625, -0.16796875, 0.126953125, -0.0400390625, 0.12060546875, 0.1484375, 0.0654296875, -0.0634765625, 0.1259765625, -0.1240234375, 0.01434326171875, 0.1337890625, -0.154296875, -0.08740234375, -0.1630859375, 0.0703125, -0.000270843505859375, -0.11279296875, -0.10107421875, -0.1083984375]
Bank 29: [np.float32(-0.0057930388), 0.10888671875, -0.1416015625, -0.027587890625, 0.1494140625, -0.09716796875, 0.0302734375, -0.043701171875, 0.01141357421875, 0.07568359375, -0.16015625, 0.00970458984375, -0.1416015625, 0.125, -0.12060546875, -0.03271484375, -0.134765625, 0.0849609375, 0.04150390625, 0.035400390625, -0.06982421875, -0.01416015625, -0.041748046875, -0.1552734375, -0.07373046875, 0.08984375, -0.09521484375, -0.0947265625, 0.150390625, -0.046630859375, 0.16796875, -0.034423828125]
Bank 30: [np.float32(-0.0023487834), -0.11572265625, -0.016357421875, -0.17578125, 0.0791015625, 0.169921875, 0.02392578125, -0.1005859375, -0.00732421875, -0.169921875, -0.061767578125, -0.043701171875, 0.0390625, -0.1591796875, 0.1748046875, -0.03125, -0.0036163330078125, 0.00311279296875, -0.054443359375, -0.12255859375, 0.11083984375, -0.1728515625, -0.02294921875, 0.033935546875, 0.040771484375, -0.045166015625, 0.06787109375, 0.09619140625, -0.1650390625, -0.0869140625, -0.046142578125, -0.16015625]
Bank 31: [np.float32(0.0015448153), -0.1728515625, -0.03857421875, -0.08837890625, -0.1376953125, 0.0005645751953125, -0.019287109375, 0.0869140625, 0.01385498046875, 0.1376953125, 0.0157470703125, 0.146484375, 0.0191650390625, 0.1318359375, -0.1201171875, 0.15625, -0.0291748046875, 0.11962890625, -0.11962890625, -0.008056640625, -0.07177734375, -0.130859375, -0.16015625, -0.0654296875, 0.1748046875, -0.03466796875, 0.0654296875, 0.05517578125, 0.166015625, 0.13671875, 0.006439208984375, 0.09765625]
